date,product_name,category,season,market_demand,weather_impact,base_price,price,month,year,day_of_year
2022-03-26,Wheat,Grains,Monsoon,high,low,33.99776193421228,30.27,3,2022,85
2022-03-26,Corn,Grains,Monsoon,low,high,38.55687428247408,22.26,3,2022,85
2022-03-26,Barley,Grains,Monsoon,low,low,193.17778143754117,121.93,3,2022,85
2022-03-26,Oats,Grains,Monsoon,medium,high,113.83412013444249,83.18,3,2022,85
2022-03-26,Milk,Dairy,Monsoon,low,none,151.800479553721,100.24,3,2022,85
2022-03-26,Cheese,Dairy,Monsoon,medium,high,144.60978161321344,93.41,3,2022,85
2022-03-26,Butter,Dairy,Monsoon,high,medium,108.09649345576528,111.05,3,2022,85
2022-03-26,Yogurt,Dairy,Monsoon,high,high,189.9306811435904,174.8,3,2022,85
2022-03-26,Cream,Dairy,Monsoon,high,low,186.54469713481984,186.81,3,2022,85
2022-03-26,Chicken,Meat,Monsoon,medium,medium,184.78789356584753,138.3,3,2022,85
2022-03-26,Beef,Meat,Monsoon,medium,medium,73.52282132705915,57.64,3,2022,85
2022-03-26,Pork,Meat,Monsoon,medium,high,105.35855899834348,76.58,3,2022,85
2022-03-26,Fish,Meat,Monsoon,medium,medium,77.43808518378601,50.59,3,2022,85
2022-03-26,Lamb,Meat,Monsoon,high,high,127.32857812676954,104.02,3,2022,85
2022-04-02,Tomatoes,Vegetables,Autumn,low,medium,33.85157629325765,25.95,4,2022,92
2022-04-02,Potatoes,Vegetables,Autumn,high,medium,150.45801887517706,205.41,4,2022,92
2022-04-02,Onions,Vegetables,Autumn,medium,none,116.91226826854177,134.72,4,2022,92
2022-04-02,Carrots,Vegetables,Autumn,low,low,113.63025977817173,102.15,4,2022,92
2022-04-02,Spinach,Vegetables,Autumn,high,low,95.15109512502059,141.94,4,2022,92
2022-04-02,Apples,Fruits,Autumn,low,none,20.042754243659225,17.23,4,2022,92
2022-04-02,Bananas,Fruits,Autumn,high,medium,187.8661836965455,218.06,4,2022,92
2022-04-02,Oranges,Fruits,Autumn,low,none,29.483090475901147,23.55,4,2022,92
2022-04-02,Mangoes,Fruits,Autumn,high,none,106.36063883417086,160.26,4,2022,92
2022-04-02,Grapes,Fruits,Autumn,high,high,95.19802079012008,121.21,4,2022,92
2022-04-02,Rice,Grains,Autumn,high,none,62.97988623829442,87.44,4,2022,92
2022-04-02,Wheat,Grains,Autumn,medium,low,71.70301849773472,76.27,4,2022,92
2022-04-02,Corn,Grains,Autumn,low,low,69.90781622541925,53.13,4,2022,92
2022-04-02,Barley,Grains,Autumn,low,high,39.70416776224073,27.47,4,2022,92
2022-04-02,Oats,Grains,Autumn,low,none,192.1548255606965,160.95,4,2022,92
2022-04-02,Milk,Dairy,Autumn,high,high,125.93976121518416,164.84,4,2022,92
2022-04-02,Cheese,Dairy,Autumn,medium,none,128.14372035959565,154.75,4,2022,92
2022-04-02,Butter,Dairy,Autumn,high,high,153.80350812085234,203.5,4,2022,92
2022-04-02,Yogurt,Dairy,Autumn,low,medium,136.93639681862632,108.73,4,2022,92
2022-04-02,Cream,Dairy,Autumn,medium,none,61.520566109196565,63.89,4,2022,92
2022-04-02,Chicken,Meat,Autumn,high,high,53.558887185965816,63.15,4,2022,92
2022-04-02,Beef,Meat,Autumn,high,medium,30.411681781411346,42.14,4,2022,92
2022-04-02,Pork,Meat,Autumn,medium,none,186.99541097513833,192.28,4,2022,92
2022-04-02,Fish,Meat,Autumn,medium,low,91.32356340247857,99.17,4,2022,92
2022-04-02,Lamb,Meat,Autumn,high,low,47.70126314117391,66.4,4,2022,92
2022-04-09,Tomatoes,Vegetables,Autumn,low,none,154.61688873660114,146.81,4,2022,99
2022-04-09,Potatoes,Vegetables,Autumn,high,none,174.82282695522628,244.56,4,2022,99
2022-04-09,Onions,Vegetables,Autumn,low,none,69.13268747413669,55.29,4,2022,99
2022-04-09,Carrots,Vegetables,Autumn,medium,none,173.3948360024614,184.21,4,2022,99
2022-04-09,Spinach,Vegetables,Autumn,high,medium,187.6861078974182,230.99,4,2022,99
2022-04-09,Apples,Fruits,Autumn,medium,high,65.47683691295931,63.62,4,2022,99
2022-04-09,Bananas,Fruits,Autumn,medium,low,28.781044701171155,32.86,4,2022,99
2022-04-09,Oranges,Fruits,Autumn,low,none,39.7043948098017,37.39,4,2022,99
2022-04-09,Mangoes,Fruits,Autumn,medium,none,109.12637486251538,129.8,4,2022,99
2022-04-09,Grapes,Fruits,Autumn,medium,high,122.83740954552334,116.36,4,2022,99
2022-04-09,Rice,Grains,Autumn,medium,high,68.06508863049584,67.43,4,2022,99
2022-04-09,Wheat,Grains,Autumn,low,medium,138.52133023851658,117.77,4,2022,99
2022-04-09,Corn,Grains,Autumn,high,none,147.50533580870626,219.26,4,2022,99
2022-04-09,Barley,Grains,Autumn,high,medium,142.42533891685406,192.57,4,2022,99
2022-04-09,Oats,Grains,Autumn,high,none,48.54891895275327,74.59,4,2022,99
2022-04-09,Milk,Dairy,Autumn,high,low,25.264510946220646,31.77,4,2022,99
2022-04-09,Cheese,Dairy,Autumn,medium,medium,80.32139376664554,74.12,4,2022,99
2022-04-09,Butter,Dairy,Autumn,medium,none,167.2340643414312,184.23,4,2022,99
2022-04-09,Yogurt,Dairy,Autumn,low,low,21.149456909030043,17.07,4,2022,99
2022-04-09,Cream,Dairy,Autumn,high,low,120.7719762155893,168.47,4,2022,99
2022-04-09,Chicken,Meat,Autumn,high,high,117.19736834885398,131.26,4,2022,99
2022-04-09,Beef,Meat,Autumn,medium,none,156.98502245036505,188.67,4,2022,99
2022-04-09,Pork,Meat,Autumn,high,low,81.5369898869635,116.39,4,2022,99
2022-04-09,Fish,Meat,Autumn,medium,high,161.98525673673396,145.43,4,2022,99
2022-04-09,Lamb,Meat,Autumn,medium,none,147.47097595615068,164.88,4,2022,99
2022-04-16,Tomatoes,Vegetables,Autumn,medium,high,82.25895025153221,69.92,4,2022,106
2022-04-16,Potatoes,Vegetables,Autumn,high,none,176.87662510742774,250.2,4,2022,106
2022-04-16,Onions,Vegetables,Autumn,low,high,136.56325581234336,92.44,4,2022,106
2022-04-16,Carrots,Vegetables,Autumn,medium,medium,23.982239275219506,23.69,4,2022,106
2022-04-16,Spinach,Vegetables,Autumn,medium,medium,158.67333520540276,155.39,4,2022,106
2022-04-16,Apples,Fruits,Autumn,low,high,69.25279993069987,51.04,4,2022,106
2022-04-16,Bananas,Fruits,Autumn,high,medium,101.24966437934158,137.99,4,2022,106
2022-04-16,Oranges,Fruits,Autumn,medium,medium,144.86280064066796,148.59,4,2022,106
2022-04-16,Mangoes,Fruits,Autumn,high,medium,137.81201857060432,193.36,4,2022,106
2022-04-16,Grapes,Fruits,Autumn,low,none,47.19042052056204,44.93,4,2022,106
2022-04-16,Rice,Grains,Autumn,medium,medium,174.32481657664977,164.79,4,2022,106
2022-04-16,Wheat,Grains,Autumn,low,low,197.11597663276908,177.78,4,2022,106
2022-04-16,Corn,Grains,Autumn,low,medium,61.391829060395516,44.06,4,2022,106
2022-04-16,Barley,Grains,Autumn,medium,medium,137.3000285676593,135.15,4,2022,106
2022-04-16,Oats,Grains,Autumn,medium,none,117.78190504219246,139.11,4,2022,106
2022-04-16,Milk,Dairy,Autumn,high,medium,159.78743350251352,219.83,4,2022,106
2022-04-16,Cheese,Dairy,Autumn,high,none,156.9843183697398,207.93,4,2022,106
2022-04-16,Butter,Dairy,Autumn,medium,medium,25.854712308425345,23.99,4,2022,106
2022-04-16,Yogurt,Dairy,Autumn,medium,low,103.17751233781891,109.94,4,2022,106
2022-04-16,Cream,Dairy,Autumn,low,low,129.3151606872808,102.17,4,2022,106
2022-04-16,Chicken,Meat,Autumn,medium,low,48.94858443407421,49.37,4,2022,106
2022-04-16,Beef,Meat,Autumn,high,high,126.24750899941205,152.08,4,2022,106
2022-04-16,Pork,Meat,Autumn,medium,low,22.091697183458116,22.59,4,2022,106
2022-04-16,Fish,Meat,Autumn,high,low,106.38899024908223,138.51,4,2022,106
2022-04-16,Lamb,Meat,Autumn,low,high,145.09673950277767,114.61,4,2022,106
2022-04-23,Tomatoes,Vegetables,Autumn,medium,medium,27.131388562704288,24.74,4,2022,113
2022-04-23,Potatoes,Vegetables,Autumn,low,low,63.56810285525494,49.34,4,2022,113
2022-04-23,Onions,Vegetables,Autumn,medium,high,109.79986762124409,106.82,4,2022,113
2022-04-23,Carrots,Vegetables,Autumn,medium,high,120.73676302764454,103.23,4,2022,113
2022-04-23,Spinach,Vegetables,Autumn,low,none,116.16359707576012,93.69,4,2022,113
2022-04-23,Apples,Fruits,Autumn,medium,low,168.41252844143008,169.73,4,2022,113
2022-04-23,Bananas,Fruits,Autumn,medium,low,195.94394953666145,212.67,4,2022,113
2022-04-23,Oranges,Fruits,Autumn,medium,medium,167.85933104177596,171.84,4,2022,113
2022-04-23,Mangoes,Fruits,Autumn,low,medium,191.27899538395886,163.5,4,2022,113
2022-04-23,Grapes,Fruits,Autumn,low,medium,127.0597947278485,102.9,4,2022,113
2022-04-23,Rice,Grains,Autumn,medium,high,73.79045954071648,73.16,4,2022,113
2022-04-23,Wheat,Grains,Autumn,high,medium,81.1010346577051,95.61,4,2022,113
2022-04-23,Corn,Grains,Autumn,medium,low,181.06699809089497,199.96,4,2022,113
2022-04-23,Barley,Grains,Autumn,high,none,106.56268966081727,142.14,4,2022,113
2022-04-23,Oats,Grains,Autumn,medium,low,98.9492989681169,105.33,4,2022,113
2022-04-23,Milk,Dairy,Autumn,low,none,137.0529534572217,123.4,4,2022,113
2022-04-23,Cheese,Dairy,Autumn,medium,high,79.2231388066392,77.69,4,2022,113
2022-04-23,Butter,Dairy,Autumn,low,medium,176.9299002151618,127.34,4,2022,113
2022-04-23,Yogurt,Dairy,Autumn,medium,low,49.101057946424476,52.88,4,2022,113
2022-04-23,Cream,Dairy,Autumn,low,medium,79.8166325639196,65.12,4,2022,113
2022-04-23,Chicken,Meat,Autumn,high,none,55.917641167246124,73.12,4,2022,113
2022-04-23,Beef,Meat,Autumn,low,medium,25.517450397045092,20.06,4,2022,113
2022-04-23,Pork,Meat,Autumn,high,low,176.2890509735085,251.11,4,2022,113
2022-04-23,Fish,Meat,Autumn,medium,high,96.58880020065357,90.4,4,2022,113
2022-04-23,Lamb,Meat,Autumn,high,high,117.79409420539191,145.7,4,2022,113
2022-04-30,Tomatoes,Vegetables,Autumn,medium,high,25.291000236171314,24.15,4,2022,120
2022-04-30,Potatoes,Vegetables,Autumn,medium,medium,127.59024174605558,120.68,4,2022,120
2022-04-30,Onions,Vegetables,Autumn,medium,none,126.6230591468052,131.23,4,2022,120
2022-04-30,Carrots,Vegetables,Autumn,low,medium,132.1339850414269,99.12,4,2022,120
2022-04-30,Spinach,Vegetables,Autumn,medium,medium,159.6800372663773,162.27,4,2022,120
2022-04-30,Apples,Fruits,Autumn,medium,medium,87.1127546940082,84.74,4,2022,120
2022-04-30,Bananas,Fruits,Autumn,low,low,32.4439015135915,24.94,4,2022,120
2022-04-30,Oranges,Fruits,Autumn,medium,high,92.90374383445787,88.24,4,2022,120
2022-04-30,Mangoes,Fruits,Autumn,high,low,139.27183022149768,194.96,4,2022,120
2022-04-30,Grapes,Fruits,Autumn,medium,medium,76.18665020536048,77.79,4,2022,120
2022-04-30,Rice,Grains,Autumn,low,medium,78.53421156044507,61.62,4,2022,120
2022-04-30,Wheat,Grains,Autumn,high,low,62.48908340236351,79.28,4,2022,120
2022-04-30,Corn,Grains,Autumn,medium,high,113.55931074008318,113.16,4,2022,120
2022-04-30,Barley,Grains,Autumn,high,high,97.55975425912507,123.49,4,2022,120
2022-04-30,Oats,Grains,Autumn,low,medium,50.06754342217097,41.53,4,2022,120
2022-04-30,Milk,Dairy,Autumn,low,none,139.48481497192492,131.2,4,2022,120
2022-04-30,Cheese,Dairy,Autumn,high,medium,165.02062753100958,214.85,4,2022,120
2022-04-30,Butter,Dairy,Autumn,medium,low,117.18305111039825,111.61,4,2022,120
2022-04-30,Yogurt,Dairy,Autumn,medium,none,115.61051504018576,130.73,4,2022,120
2022-04-30,Cream,Dairy,Autumn,low,none,60.446211855082396,48.82,4,2022,120
2022-04-30,Chicken,Meat,Autumn,high,low,38.59561228232282,54.41,4,2022,120
2022-04-30,Beef,Meat,Autumn,medium,high,91.52821792359218,88.76,4,2022,120
2022-04-30,Pork,Meat,Autumn,low,low,23.128362233386333,21.16,4,2022,120
2022-04-30,Fish,Meat,Autumn,high,medium,124.42020134518425,159.77,4,2022,120
2022-04-30,Lamb,Meat,Autumn,high,high,140.03556635829878,157.71,4,2022,120
2022-05-07,Tomatoes,Vegetables,Winter,medium,low,45.837625167090714,54.69,5,2022,127
2022-05-07,Potatoes,Vegetables,Winter,low,none,49.22874103921776,49.44,5,2022,127
2022-05-07,Onions,Vegetables,Winter,medium,none,48.10949206259131,63.08,5,2022,127
2022-05-07,Carrots,Vegetables,Winter,low,medium,65.95517445111773,62.44,5,2022,127
2022-05-07,Spinach,Vegetables,Winter,medium,low,87.37341808516268,94.51,5,2022,127
2022-05-07,Apples,Fruits,Winter,high,high,169.557894441507,236.91,5,2022,127
2022-05-07,Bananas,Fruits,Winter,low,low,40.35976743378315,39.89,5,2022,127
2022-05-07,Oranges,Fruits,Winter,high,high,128.1097176583225,180.98,5,2022,127
2022-05-07,Mangoes,Fruits,Winter,low,low,140.0548730583633,123.86,5,2022,127
2022-05-07,Grapes,Fruits,Winter,medium,medium,48.67174014370492,57.58,5,2022,127
2022-05-07,Rice,Grains,Winter,low,none,93.24343293011671,82.18,5,2022,127
2022-05-07,Wheat,Grains,Winter,high,high,71.96340719551486,98.3,5,2022,127
2022-05-07,Corn,Grains,Winter,medium,medium,157.73435562004124,180.84,5,2022,127
2022-05-07,Barley,Grains,Winter,low,medium,157.21132425979084,134.08,5,2022,127
2022-05-07,Oats,Grains,Winter,medium,low,167.2101589115039,196.3,5,2022,127
2022-05-07,Milk,Dairy,Winter,low,high,79.1086210193146,65.97,5,2022,127
2022-05-07,Cheese,Dairy,Winter,high,high,121.41900692272259,162.56,5,2022,127
2022-05-07,Butter,Dairy,Winter,low,medium,127.36738549737589,104.04,5,2022,127
2022-05-07,Yogurt,Dairy,Winter,high,high,33.17526627831985,45.47,5,2022,127
2022-05-07,Cream,Dairy,Winter,medium,none,131.5082622817306,154.02,5,2022,127
2022-05-07,Chicken,Meat,Winter,medium,low,175.40005692292854,216.52,5,2022,127
2022-05-07,Beef,Meat,Winter,low,high,166.47793189752556,126.31,5,2022,127
2022-05-07,Pork,Meat,Winter,high,high,114.79228350841272,151.51,5,2022,127
2022-05-07,Fish,Meat,Winter,high,low,90.98575828730304,141.5,5,2022,127
2022-05-07,Lamb,Meat,Winter,high,none,148.7883632778694,247.08,5,2022,127
2022-05-14,Tomatoes,Vegetables,Winter,high,none,97.555176476846,164.3,5,2022,134
2022-05-14,Potatoes,Vegetables,Winter,high,medium,63.82681338373387,81.73,5,2022,134
2022-05-14,Onions,Vegetables,Winter,medium,medium,188.19848482499256,187.05,5,2022,134
2022-05-14,Carrots,Vegetables,Winter,low,high,107.45691665353861,90.67,5,2022,134
2022-05-14,Spinach,Vegetables,Winter,high,high,187.32905793595805,239.02,5,2022,134
2022-05-14,Apples,Fruits,Winter,medium,low,129.8600809959653,141.31,5,2022,134
2022-05-14,Bananas,Fruits,Winter,low,low,94.43883827456327,80.64,5,2022,134
2022-05-14,Oranges,Fruits,Winter,medium,medium,142.6012137136969,154.78,5,2022,134
2022-05-14,Mangoes,Fruits,Winter,low,low,147.6283271100379,126.16,5,2022,134
2022-05-14,Grapes,Fruits,Winter,medium,medium,185.19544805084792,212.64,5,2022,134
2022-05-14,Rice,Grains,Winter,low,low,87.23174294690978,73.39,5,2022,134
2022-05-14,Wheat,Grains,Winter,medium,low,20.46512267209683,23.4,5,2022,134
2022-05-14,Corn,Grains,Winter,medium,none,126.83694244216649,156.67,5,2022,134
2022-05-14,Barley,Grains,Winter,low,none,51.45921970892789,53.41,5,2022,134
2022-05-14,Oats,Grains,Winter,low,low,158.59004604530222,137.57,5,2022,134
2022-05-14,Milk,Dairy,Winter,high,high,74.37089033026311,97.11,5,2022,134
2022-05-14,Cheese,Dairy,Winter,medium,medium,140.15898187246466,155.12,5,2022,134
2022-05-14,Butter,Dairy,Winter,medium,none,101.31818217270124,113.51,5,2022,134
2022-05-14,Yogurt,Dairy,Winter,medium,none,152.63727408995277,172.79,5,2022,134
2022-05-14,Cream,Dairy,Winter,low,medium,37.22861999362911,30.43,5,2022,134
2022-05-14,Chicken,Meat,Winter,high,low,57.11350961331676,80.53,5,2022,134
2022-05-14,Beef,Meat,Winter,low,low,133.7627874836753,113.25,5,2022,134
2022-05-14,Pork,Meat,Winter,high,none,69.41724572002258,112.1,5,2022,134
2022-05-14,Fish,Meat,Winter,low,medium,99.68905402031488,90.0,5,2022,134
2022-05-14,Lamb,Meat,Winter,medium,medium,22.847796517804838,25.19,5,2022,134
2022-05-21,Tomatoes,Vegetables,Winter,high,none,80.70088389597566,115.3,5,2022,141
2022-05-21,Potatoes,Vegetables,Winter,low,high,35.4184849273575,27.12,5,2022,141
2022-05-21,Onions,Vegetables,Winter,high,low,78.20688118079374,112.54,5,2022,141
2022-05-21,Carrots,Vegetables,Winter,low,high,32.49629169429681,24.22,5,2022,141
2022-05-21,Spinach,Vegetables,Winter,high,high,164.0641714080251,219.29,5,2022,141
2022-05-21,Apples,Fruits,Winter,medium,medium,178.41423576106249,193.96,5,2022,141
2022-05-21,Bananas,Fruits,Winter,high,low,78.38007556076761,120.1,5,2022,141
2022-05-21,Oranges,Fruits,Winter,medium,low,198.94508501981016,229.42,5,2022,141
2022-05-21,Mangoes,Fruits,Winter,medium,high,151.5170918430643,140.95,5,2022,141
2022-05-21,Grapes,Fruits,Winter,low,none,121.21342685802377,119.51,5,2022,141
2022-05-21,Rice,Grains,Winter,high,high,155.8708075893526,202.94,5,2022,141
2022-05-21,Wheat,Grains,Winter,high,high,96.08404041131412,114.7,5,2022,141
2022-05-21,Corn,Grains,Winter,high,high,74.15355950358591,96.02,5,2022,141
2022-05-21,Barley,Grains,Winter,high,high,41.56922036317634,49.83,5,2022,141
2022-05-21,Oats,Grains,Winter,low,none,152.69244050130376,151.61,5,2022,141
2022-05-21,Milk,Dairy,Winter,medium,low,36.727245988290186,44.28,5,2022,141
2022-05-21,Cheese,Dairy,Winter,low,high,175.64351456603725,143.52,5,2022,141
2022-05-21,Butter,Dairy,Winter,low,low,48.674723711416455,41.0,5,2022,141
2022-05-21,Yogurt,Dairy,Winter,low,low,60.92431401729778,54.24,5,2022,141
2022-05-21,Cream,Dairy,Winter,low,none,82.33791834602064,79.2,5,2022,141
2022-05-21,Chicken,Meat,Winter,medium,medium,168.55149948192144,198.14,5,2022,141
2022-05-21,Beef,Meat,Winter,medium,medium,177.20059911029261,202.33,5,2022,141
2022-05-21,Pork,Meat,Winter,low,high,123.42572881719799,94.84,5,2022,141
2022-05-21,Fish,Meat,Winter,medium,low,187.50713863590494,227.33,5,2022,141
2022-05-21,Lamb,Meat,Winter,medium,low,88.51219282578441,105.37,5,2022,141
2022-05-28,Tomatoes,Vegetables,Winter,high,high,45.43004886959105,64.08,5,2022,148
2022-05-28,Potatoes,Vegetables,Winter,high,low,78.05503601235473,107.67,5,2022,148
2022-05-28,Onions,Vegetables,Winter,medium,high,60.250598209336026,62.35,5,2022,148
2022-05-28,Carrots,Vegetables,Winter,medium,none,187.89153328572587,224.54,5,2022,148
2022-05-28,Spinach,Vegetables,Winter,high,low,76.47098441493729,105.15,5,2022,148
2022-05-28,Apples,Fruits,Winter,medium,none,181.68709291268706,210.07,5,2022,148
2022-05-28,Bananas,Fruits,Winter,medium,none,191.50355496823298,237.45,5,2022,148
2022-05-28,Oranges,Fruits,Winter,low,low,41.91714400254946,38.28,5,2022,148
2022-05-28,Mangoes,Fruits,Winter,low,high,61.859244505768416,53.27,5,2022,148
2022-05-28,Grapes,Fruits,Winter,low,medium,41.9663093823911,36.3,5,2022,148
2022-05-28,Rice,Grains,Winter,high,low,99.11210395392382,132.21,5,2022,148
2022-05-28,Wheat,Grains,Winter,medium,high,23.1838057303863,23.01,5,2022,148
2022-05-28,Corn,Grains,Winter,low,medium,89.56295140864648,72.61,5,2022,148
2022-05-28,Barley,Grains,Winter,medium,medium,58.1159631197861,65.96,5,2022,148
2022-05-28,Oats,Grains,Winter,high,none,131.50959525336577,202.3,5,2022,148
2022-05-28,Milk,Dairy,Winter,low,none,50.719656538999715,51.44,5,2022,148
2022-05-28,Cheese,Dairy,Winter,high,high,67.76973365387502,93.31,5,2022,148
2022-05-28,Butter,Dairy,Winter,high,high,131.2493013716935,184.97,5,2022,148
2022-05-28,Yogurt,Dairy,Winter,low,high,130.73949888158197,110.01,5,2022,148
2022-05-28,Cream,Dairy,Winter,medium,medium,172.64285934489226,197.35,5,2022,148
2022-05-28,Chicken,Meat,Winter,low,medium,92.86371723533597,78.11,5,2022,148
2022-05-28,Beef,Meat,Winter,medium,medium,94.54335545520686,106.88,5,2022,148
2022-05-28,Pork,Meat,Winter,medium,medium,158.47488085544117,168.28,5,2022,148
2022-05-28,Fish,Meat,Winter,medium,low,106.64194729435825,115.73,5,2022,148
2022-05-28,Lamb,Meat,Winter,medium,high,156.8521681619843,161.12,5,2022,148
2022-06-04,Tomatoes,Vegetables,Spring,low,low,58.73633696310275,42.33,6,2022,155
2022-06-04,Potatoes,Vegetables,Spring,medium,none,195.6572758838097,213.64,6,2022,155
2022-06-04,Onions,Vegetables,Spring,high,none,107.81372790674524,141.5,6,2022,155
2022-06-04,Carrots,Vegetables,Spring,high,none,101.78792022079296,132.01,6,2022,155
2022-06-04,Spinach,Vegetables,Spring,medium,high,47.00875964491716,42.44,6,2022,155
2022-06-04,Apples,Fruits,Spring,low,low,130.5346360132525,97.07,6,2022,155
2022-06-04,Bananas,Fruits,Spring,low,none,192.1199943168107,141.47,6,2022,155
2022-06-04,Oranges,Fruits,Spring,low,none,138.56458631733983,117.7,6,2022,155
2022-06-04,Mangoes,Fruits,Spring,low,low,33.75503469884926,27.86,6,2022,155
2022-06-04,Grapes,Fruits,Spring,low,high,65.55051790414122,45.8,6,2022,155
2022-06-04,Rice,Grains,Spring,high,low,138.68370599704087,175.96,6,2022,155
2022-06-04,Wheat,Grains,Spring,high,high,130.5080452568111,155.24,6,2022,155
2022-06-04,Corn,Grains,Spring,low,medium,39.02482638312934,29.11,6,2022,155
2022-06-04,Barley,Grains,Spring,low,medium,27.50112210842917,20.66,6,2022,155
2022-06-04,Oats,Grains,Spring,high,high,32.97518047976121,33.05,6,2022,155
2022-06-04,Milk,Dairy,Spring,medium,medium,111.54427210056413,96.3,6,2022,155
2022-06-04,Cheese,Dairy,Spring,high,medium,82.94658135425291,100.18,6,2022,155
2022-06-04,Butter,Dairy,Spring,high,low,53.335202216144225,60.58,6,2022,155
2022-06-04,Yogurt,Dairy,Spring,medium,low,138.85448954624087,120.9,6,2022,155
2022-06-04,Cream,Dairy,Spring,low,medium,112.63836558323209,85.68,6,2022,155
2022-06-04,Chicken,Meat,Spring,low,low,61.01163515775979,47.92,6,2022,155
2022-06-04,Beef,Meat,Spring,medium,high,21.876985891532552,19.62,6,2022,155
2022-06-04,Pork,Meat,Spring,medium,medium,135.90276563740352,111.11,6,2022,155
2022-06-04,Fish,Meat,Spring,low,high,194.3279799669891,126.67,6,2022,155
2022-06-04,Lamb,Meat,Spring,medium,none,196.3946592845931,199.63,6,2022,155
2022-06-11,Tomatoes,Vegetables,Spring,medium,medium,154.6531722973158,126.49,6,2022,162
2022-06-11,Potatoes,Vegetables,Spring,medium,medium,39.94543319236527,33.04,6,2022,162
